ID Pedido,ID Cliente,ID Producto,Unidades,Fecha Pedido,Fecha Envío,Prioridad,ID Canal
PE002498,CL00106,PRO009,180,2023/11/28,2023/12/05,Crítica,CA002
PE002499,CL00295,PRO005,234,2020/12/13,2020/12/28,Crítica,CA002
PE002500,CL00429,PRO003,771,2020/12/28,2021/01/04,Media,CA001
PE002501,CL00346,PRO004,646,2021/03/12,2021/05/02,Alta,CA001
PE002502,CL00486,PRO0011,921,2020/11/04,2020/12/09,Alta,CA001
PE002503,CL00228,PRO001,1021,2021/05/28,2021/07/23,Crítica,CA002
PE002504,CL00276,PRO002,569,2023/03/09,2023/04/26,Media,CA001
PE002505,CL0071,PRO0012,1125,2021/07/06,2021/07/19,Media,CA001
PE002506,CL0013,PRO006,198,2020/12/07,2021/01/28,Baja,CA001
PE002507,CL00206,PRO008,310,2020/12/20,2021/02/19,Media,CA002
PE002508,CL00474,PRO004,224,2023/09/22,2023/10/03,Alta,CA002
PE002509,CL0064,PRO001,503,2020/10/03,2020/10/22,Baja,CA001
PE002510,CL00441,PRO001,403,2021/05/06,2021/07/03,Alta,CA002
PE002511,CL00414,PRO001,284,2023/04/21,2023/05/06,Crítica,CA001
PE002512,CL0061,PRO0011,557,2021/09/14,2021/10/31,Alta,CA002
PE002513,CL00118,PRO005,636,2022/02/20,2022/03/11,Alta,CA002
PE002514,CL00340,PRO009,721,2021/10/27,2021/11/01,Crítica,CA002
PE002515,CL00426,PRO001,894,2022/11/23,2023/01/21,Crítica,CA001
PE002516,CL00463,PRO001,567,2023/03/22,2023/05/26,Media,CA001
PE002517,CL00335,PRO006,1222,2020/02/16,2020/04/13,Crítica,CA002
PE002518,CL0010,PRO001,325,2020/06/13,2020/07/19,Crítica,CA001
PE002519,CL0068,PRO009,993,2022/10/23,2022/11/17,Baja,CA002
PE002520,CL00407,PRO009,173,2021/11/06,2021/12/20,Media,CA002
PE002521,CL00199,PRO008,945,2021/01/07,2021/02/25,Alta,CA002
PE002522,CL00147,PRO005,1327,2020/06/10,2020/07/02,Media,CA002
PE002523,CL00411,PRO005,823,2022/07/18,2022/09/21,Media,CA001
PE002524,CL0047,PRO0012,1434,2023/08/25,2023/10/07,Media,CA002
PE002525,CL00236,PRO003,623,2020/05/18,2020/07/21,Media,CA002
PE002526,CL0073,PRO004,867,2023/10/01,2023/11/04,Media,CA001
PE002527,CL00290,PRO0011,1443,2023/05/21,2023/07/17,Baja,CA001
PE002528,CL00424,PRO005,700,2023/08/11,2023/10/15,Baja,CA001
PE002529,CL00323,PRO003,1151,2022/11/17,2022/12/25,Baja,CA002
PE002530,CL00150,PRO004,997,2021/12/11,2022/01/03,Crítica,CA002
PE002531,CL00118,PRO003,454,2020/02/01,2020/02/14,Alta,CA002
PE002532,CL00230,PRO005,353,2023/05/11,2023/05/20,Media,CA001
PE002533,CL00122,PRO008,795,2020/10/03,2020/11/07,Baja,CA001
PE002534,CL0013,PRO0011,1162,2023/08/10,2023/09/20,Baja,CA001
PE002535,CL0035,PRO006,1428,2022/05/08,2022/06/22,Alta,CA001
PE002536,CL0076,PRO009,1250,2023/05/25,2023/06/12,Crítica,CA001
PE002537,CL00143,PRO008,1085,2020/10/23,2020/10/29,Alta,CA001
PE002538,CL00123,PRO0010,775,2023/06/01,2023/06/28,Crítica,CA002
PE002539,CL00475,PRO008,260,2022/02/07,2022/02/20,Crítica,CA002
PE002540,CL00388,PRO003,936,2022/12/05,2022/12/31,Media,CA001
PE002541,CL00316,PRO0012,516,2021/09/03,2021/09/20,Media,CA002
PE002542,CL00365,PRO002,1400,2021/10/11,2021/10/25,Alta,CA001
PE002543,CL00126,PRO009,653,2022/03/06,2022/05/03,Alta,CA002
PE002544,CL00269,PRO006,779,2022/09/01,2022/10/05,Media,CA001
PE002545,CL00182,PRO008,588,2022/07/09,2022/09/05,Media,CA002
PE002546,CL00400,PRO008,523,2022/11/18,2022/12/17,Crítica,CA001
PE002547,CL00405,PRO0011,1173,2023/06/07,2023/07/11,Crítica,CA001
PE002548,CL0060,PRO0011,1134,2022/02/03,2022/04/02,Crítica,CA001
PE002549,CL00331,PRO001,794,2021/08/28,2021/10/22,Alta,CA001
PE002550,CL00263,PRO004,757,2023/05/15,2023/06/02,Alta,CA001
PE002551,CL00396,PRO0010,1344,2022/06/11,2022/08/13,Baja,CA002
PE002552,CL00439,PRO006,621,2021/05/16,2021/07/16,Baja,CA001
PE002553,CL00123,PRO007,1270,2021/02/15,2021/04/08,Media,CA001
PE002554,CL0061,PRO0012,478,2023/03/11,2023/03/19,Baja,CA001
PE002555,CL00392,PRO0010,1163,2021/01/19,2021/02/04,Alta,CA001
PE002556,CL00205,PRO009,1391,2023/12/11,2024/01/05,Crítica,CA001
PE002557,CL00101,PRO001,1296,2021/08/02,2021/10/04,Media,CA002
PE002558,CL0048,PRO006,1112,2022/12/09,2022/12/27,Media,CA001
PE002559,CL00220,PRO003,1236,2022/03/17,2022/04/04,Crítica,CA002
PE002560,CL00107,PRO008,474,2022/11/19,2023/01/18,Media,CA001
PE002561,CL00424,PRO0012,184,2023/02/20,2023/02/26,Media,CA002
PE002562,CL00317,PRO0011,196,2021/12/19,2022/01/31,Baja,CA002
PE002563,CL00411,PRO006,1220,2020/11/04,2021/01/03,Alta,CA001
PE002564,CL00140,PRO0011,853,2021/05/23,2021/06/19,Crítica,CA002
PE002565,CL00348,PRO0012,800,2022/07/06,2022/09/02,Media,CA001
PE002566,CL00276,PRO002,564,2020/05/20,2020/07/15,Alta,CA001
PE002567,CL00226,PRO0011,318,2023/09/14,2023/09/25,Media,CA001
PE002568,CL00168,PRO008,791,2023/05/07,2023/05/20,Crítica,CA002
PE002569,CL00456,PRO007,610,2020/05/07,2020/06/15,Media,CA002
PE002570,CL0078,PRO0011,162,2020/05/26,2020/06/08,Media,CA001
PE002571,CL00185,PRO001,376,2022/02/20,2022/03/12,Baja,CA001
PE002572,CL00269,PRO001,359,2020/04/26,2020/06/19,Baja,CA002
PE002573,CL00434,PRO009,915,2022/09/20,2022/11/14,Media,CA001
PE002574,CL00352,PRO0012,1321,2021/02/22,2021/03/29,Crítica,CA001
PE002575,CL00181,PRO0012,418,2022/02/04,2022/03/28,Crítica,CA001
PE002576,CL00392,PRO006,1013,2022/08/26,2022/08/31,Baja,CA001
PE002577,CL00111,PRO001,1435,2022/02/13,2022/02/19,Alta,CA002
PE002578,CL00185,PRO009,946,2023/04/24,2023/06/08,Baja,CA002
PE002579,CL00369,PRO003,1160,2020/09/16,2020/09/25,Alta,CA002
PE002580,CL00260,PRO0012,689,2023/02/02,2023/03/29,Baja,CA001
PE002581,CL00346,PRO001,1433,2023/07/09,2023/09/03,Media,CA001
PE002582,CL00402,PRO003,1158,2023/01/05,2023/01/21,Baja,CA002
PE002583,CL00180,PRO0010,787,2020/08/21,2020/09/25,Baja,CA002
PE002584,CL0074,PRO001,1212,2021/06/06,2021/08/10,Alta,CA002
PE002585,CL00140,PRO009,1333,2021/11/20,2021/11/25,Media,CA002
PE002586,CL00235,PRO001,210,2022/11/06,2022/12/20,Baja,CA002
PE002587,CL00465,PRO009,1270,2022/02/09,2022/04/06,Alta,CA001
PE002588,CL00316,PRO005,968,2022/04/02,2022/04/30,Crítica,CA002
PE002589,CL00438,PRO001,811,2023/08/20,2023/10/03,Alta,CA002
PE002590,CL00347,PRO006,707,2021/01/05,2021/01/14,Alta,CA002
PE002591,CL00322,PRO008,512,2023/12/13,2024/01/19,Alta,CA002
PE002592,CL00407,PRO008,1250,2022/02/04,2022/02/27,Media,CA002
PE002593,CL00137,PRO003,1405,2020/01/14,2020/03/07,Media,CA002
PE002594,CL00190,PRO0012,1101,2023/09/16,2023/10/30,Alta,CA002
PE002595,CL00143,PRO002,309,2020/03/03,2020/03/18,Crítica,CA002
PE002596,CL00107,PRO006,283,2022/11/11,2022/12/28,Baja,CA001
PE002597,CL0011,PRO0011,391,2022/08/08,2022/08/22,Crítica,CA002
PE002598,CL00145,PRO003,538,2022/01/25,2022/03/08,Crítica,CA001
PE002599,CL00467,PRO007,840,2021/10/03,2021/11/21,Alta,CA001
PE002600,CL00407,PRO0012,462,2020/07/23,2020/09/04,Alta,CA001
PE002601,CL00175,PRO004,879,2023/12/15,2024/01/15,Baja,CA001
PE002602,CL00123,PRO001,846,2022/06/14,2022/07/31,Alta,CA002
PE002603,CL00115,PRO008,1160,2023/07/22,2023/08/24,Alta,CA001
PE002604,CL00382,PRO007,825,2022/11/04,2022/12/20,Alta,CA002
PE002605,CL0050,PRO007,1409,2021/05/07,2021/06/13,Crítica,CA002
PE002606,CL0078,PRO005,1194,2020/08/20,2020/10/07,Alta,CA001
PE002607,CL00257,PRO009,1209,2022/09/04,2022/09/12,Media,CA001
PE002608,CL00165,PRO009,1004,2020/01/08,2020/02/23,Baja,CA001
PE002609,CL002,PRO0010,955,2022/08/06,2022/08/25,Alta,CA002
PE002610,CL00213,PRO004,225,2023/05/22,2023/06/12,Media,CA001
PE002611,CL00393,PRO009,892,2023/07/02,2023/07/30,Alta,CA002
PE002612,CL00103,PRO0011,1455,2020/05/28,2020/07/08,Baja,CA001
PE002613,CL00492,PRO006,1338,2023/02/02,2023/02/08,Media,CA001
PE002614,CL00139,PRO008,1480,2021/03/15,2021/04/23,Alta,CA002
PE002615,CL00125,PRO005,808,2022/10/16,2022/11/23,Crítica,CA002
PE002616,CL0028,PRO0011,244,2022/11/18,2022/12/27,Alta,CA002
PE002617,CL00118,PRO0011,1423,2022/05/27,2022/07/23,Alta,CA001
PE002618,CL0061,PRO002,951,2021/03/19,2021/05/05,Media,CA002
PE002619,CL00274,PRO004,804,2022/05/04,2022/05/16,Baja,CA001
PE002620,CL00221,PRO005,345,2021/07/23,2021/08/21,Crítica,CA001
PE002621,CL00486,PRO004,1359,2020/05/03,2020/06/12,Media,CA002
PE002622,CL00301,PRO005,1003,2021/11/23,2021/12/29,Media,CA001
PE002623,CL00393,PRO001,614,2021/04/13,2021/04/29,Alta,CA001
PE002624,CL00233,PRO002,790,2022/04/18,2022/06/06,Media,CA002
PE002625,CL0012,PRO007,596,2020/04/24,2020/05/24,Baja,CA002
PE002626,CL00340,PRO009,734,2022/09/09,2022/10/19,Baja,CA001
PE002627,CL00137,PRO008,1448,2020/01/27,2020/02/05,Media,CA001
PE002628,CL0013,PRO007,1145,2020/12/15,2021/02/13,Crítica,CA001
PE002629,CL00497,PRO002,642,2022/02/09,2022/03/13,Crítica,CA002
PE002630,CL00222,PRO004,1485,2021/02/01,2021/03/03,Crítica,CA002
PE002631,CL00103,PRO003,919,2023/04/16,2023/06/01,Media,CA002
PE002632,CL0013,PRO002,245,2021/11/21,2022/01/04,Crítica,CA001
PE002633,CL0097,PRO005,893,2022/12/16,2022/12/29,Alta,CA001
PE002634,CL00170,PRO002,780,2023/02/19,2023/04/06,Alta,CA001
PE002635,CL00361,PRO008,1443,2021/02/15,2021/04/20,Crítica,CA001
PE002636,CL00477,PRO001,1287,2022/08/25,2022/09/29,Alta,CA001
PE002637,CL00296,PRO004,311,2020/10/22,2020/11/09,Media,CA002
PE002638,CL00122,PRO0011,473,2021/04/23,2021/05/03,Alta,CA002
PE002639,CL00326,PRO009,1444,2022/05/22,2022/07/18,Media,CA001
PE002640,CL00210,PRO008,481,2022/08/12,2022/09/05,Alta,CA001
PE002641,CL00359,PRO009,955,2022/10/02,2022/10/15,Alta,CA002
PE002642,CL0055,PRO008,1268,2022/04/09,2022/05/22,Media,CA001
PE002643,CL00168,PRO004,651,2022/07/08,2022/07/28,Media,CA002
PE002644,CL00247,PRO005,1422,2022/02/23,2022/03/07,Baja,CA002
PE002645,CL00295,PRO0010,1392,2020/03/26,2020/04/28,Baja,CA001
PE002646,CL00286,PRO003,482,2021/04/20,2021/05/11,Alta,CA002
PE002647,CL00113,PRO007,1441,2021/02/17,2021/03/09,Media,CA002
PE002648,CL00423,PRO003,1354,2022/05/24,2022/06/11,Media,CA002
PE002649,CL00287,PRO001,687,2023/08/04,2023/10/02,Baja,CA001
PE002650,CL00196,PRO004,1328,2020/06/19,2020/07/23,Media,CA001
PE002651,CL00279,PRO0010,1180,2021/08/25,2021/10/07,Alta,CA001
PE002652,CL00383,PRO007,689,2022/01/26,2022/02/07,Media,CA002
PE002653,CL00346,PRO0010,322,2021/08/22,2021/09/10,Alta,CA002
PE002654,CL00151,PRO006,950,2023/03/01,2023/04/06,Alta,CA001
PE002655,CL00278,PRO009,1467,2022/07/11,2022/09/11,Media,CA001
PE002656,CL00294,PRO002,1483,2023/05/08,2023/06/11,Crítica,CA002
PE002657,CL00330,PRO0012,219,2023/11/21,2024/01/17,Media,CA002
PE002658,CL00266,PRO002,190,2023/01/23,2023/03/13,Alta,CA002
PE002659,CL0015,PRO004,319,2021/08/06,2021/08/29,Media,CA002
PE002660,CL00218,PRO002,1195,2021/06/07,2021/08/04,Alta,CA002
PE002661,CL00362,PRO003,703,2021/11/16,2022/01/02,Baja,CA002
PE002662,CL00220,PRO005,1136,2022/05/22,2022/06/16,Baja,CA002
PE002663,CL00219,PRO007,274,2023/04/27,2023/06/21,Media,CA002
PE002664,CL0030,PRO005,685,2023/08/19,2023/08/28,Crítica,CA002
PE002665,CL0051,PRO0012,541,2021/02/09,2021/04/07,Alta,CA002
PE002666,CL00499,PRO004,703,2021/02/27,2021/03/04,Baja,CA001
PE002667,CL00212,PRO006,341,2023/09/22,2023/10/03,Crítica,CA001
PE002668,CL00496,PRO002,504,2023/11/12,2024/01/09,Crítica,CA001
PE002669,CL00426,PRO005,238,2022/09/11,2022/11/15,Crítica,CA002
PE002670,CL00351,PRO003,283,2022/04/09,2022/06/13,Alta,CA001
PE002671,CL00490,PRO0012,1198,2020/12/24,2021/02/01,Media,CA002
PE002672,CL00424,PRO005,194,2023/07/10,2023/09/05,Media,CA002
PE002673,CL00136,PRO007,1061,2021/02/15,2021/03/27,Baja,CA001
PE002674,CL00478,PRO007,688,2021/01/06,2021/02/11,Baja,CA001
PE002675,CL0031,PRO0011,1232,2021/08/26,2021/10/03,Media,CA002
PE002676,CL00135,PRO008,847,2021/05/22,2021/06/21,Alta,CA001
PE002677,CL002,PRO001,1409,2021/01/20,2021/02/07,Media,CA002
PE002678,CL00399,PRO005,1410,2020/09/06,2020/10/18,Baja,CA001
PE002679,CL00396,PRO007,535,2022/04/23,2022/06/14,Media,CA001
PE002680,CL00147,PRO004,1149,2021/09/27,2021/11/03,Crítica,CA002
PE002681,CL001,PRO009,1067,2023/02/25,2023/03/07,Alta,CA002
PE002682,CL00476,PRO009,217,2020/08/06,2020/08/14,Media,CA002
PE002683,CL00270,PRO008,878,2020/08/16,2020/10/11,Media,CA001
PE002684,CL00327,PRO004,1355,2022/07/06,2022/07/11,Alta,CA001
PE002685,CL0091,PRO0012,619,2020/09/27,2020/11/25,Media,CA002
PE002686,CL00304,PRO008,775,2023/02/07,2023/03/14,Baja,CA002
PE002687,CL00115,PRO002,1292,2020/06/01,2020/06/20,Baja,CA002
PE002688,CL00490,PRO0011,1237,2022/10/11,2022/12/13,Media,CA002
PE002689,CL0035,PRO0011,802,2021/11/14,2021/12/25,Crítica,CA002
PE002690,CL00279,PRO003,731,2020/06/21,2020/08/14,Alta,CA002
PE002691,CL00167,PRO008,375,2020/11/26,2020/12/16,Baja,CA002
PE002692,CL00174,PRO008,1484,2020/04/04,2020/05/03,Crítica,CA001
PE002693,CL00416,PRO003,1116,2022/06/16,2022/07/01,Media,CA002
PE002694,CL00319,PRO007,870,2021/08/23,2021/10/11,Alta,CA001
PE002695,CL00404,PRO007,186,2020/11/12,2020/12/12,Baja,CA001
PE002696,CL00178,PRO008,492,2023/04/02,2023/05/19,Crítica,CA001
PE002697,CL00116,PRO004,1198,2020/06/22,2020/07/10,Alta,CA002
PE002698,CL00167,PRO009,436,2020/06/21,2020/07/31,Media,CA001
PE002699,CL00257,PRO0012,293,2020/06/27,2020/08/03,Baja,CA002
PE002700,CL00499,PRO003,1190,2021/03/01,2021/04/28,Baja,CA002
PE002701,CL00406,PRO0010,191,2020/09/15,2020/10/17,Alta,CA002
PE002702,CL00225,PRO0011,362,2021/03/17,2021/05/13,Crítica,CA001
PE002703,CL00390,PRO004,1013,2020/04/19,2020/06/02,Baja,CA002
PE002704,CL00470,PRO007,1012,2023/06/04,2023/06/26,Crítica,CA001
PE002705,CL00108,PRO0012,1023,2023/05/23,2023/07/01,Crítica,CA001
PE002706,CL00292,PRO001,367,2023/07/28,2023/09/11,Baja,CA001
PE002707,CL00111,PRO005,997,2022/12/11,2022/12/26,Baja,CA001
PE002708,CL00328,PRO0012,411,2023/09/10,2023/10/20,Alta,CA001
PE002709,CL00171,PRO002,241,2020/04/14,2020/06/02,Alta,CA001
PE002710,CL00303,PRO002,996,2023/06/16,2023/07/10,Baja,CA001
PE002711,CL00341,PRO007,603,2021/09/17,2021/10/09,Crítica,CA002
PE002712,CL00103,PRO007,217,2020/08/11,2020/09/20,Alta,CA001
PE002713,CL0078,PRO009,1250,2021/04/23,2021/05/09,Crítica,CA002
PE002714,CL00315,PRO0012,251,2020/01/08,2020/02/11,Media,CA002
PE002715,CL00255,PRO002,344,2021/12/01,2021/12/11,Media,CA001
PE002716,CL00121,PRO005,176,2020/08/03,2020/10/05,Alta,CA001
PE002717,CL00439,PRO009,1275,2023/10/21,2023/11/12,Baja,CA001
PE002718,CL00242,PRO004,691,2023/01/24,2023/02/20,Baja,CA001
PE002719,CL00382,PRO0012,1291,2022/12/02,2023/01/29,Alta,CA002
PE002720,CL00220,PRO0012,559,2022/04/09,2022/05/14,Alta,CA002
PE002721,CL00331,PRO002,329,2020/12/14,2021/02/09,Baja,CA001
PE002722,CL00341,PRO009,1021,2021/03/20,2021/05/13,Alta,CA001
PE002723,CL00378,PRO002,209,2020/09/26,2020/10/09,Crítica,CA002
PE002724,CL00389,PRO008,1484,2020/05/24,2020/06/06,Alta,CA002
PE002725,CL00384,PRO0010,651,2021/08/14,2021/09/02,Media,CA002
PE002726,CL00452,PRO003,1137,2021/09/01,2021/10/03,Media,CA001
PE002727,CL0043,PRO002,888,2020/09/04,2020/09/13,Media,CA001
PE002728,CL0022,PRO005,366,2021/12/13,2022/01/17,Baja,CA002
PE002729,CL00230,PRO0010,161,2023/07/12,2023/07/20,Crítica,CA002
PE002730,CL00426,PRO006,1349,2023/07/18,2023/08/03,Alta,CA001
PE002731,CL00164,PRO004,1322,2021/03/20,2021/05/09,Alta,CA002
PE002732,CL00479,PRO002,808,2020/12/09,2021/02/04,Baja,CA002
PE002733,CL00361,PRO0012,920,2021/09/03,2021/10/09,Alta,CA001
PE002734,CL00157,PRO0012,1156,2023/04/18,2023/05/18,Crítica,CA002
PE002735,CL00380,PRO0011,1161,2020/10/28,2020/12/29,Alta,CA002
PE002736,CL0075,PRO008,962,2022/05/07,2022/06/13,Alta,CA001
PE002737,CL00290,PRO0012,902,2022/08/28,2022/10/04,Alta,CA001
PE002738,CL00427,PRO004,320,2022/08/03,2022/09/04,Crítica,CA001
PE002739,CL00456,PRO005,920,2020/06/02,2020/06/20,Alta,CA001
PE002740,CL00440,PRO004,1091,2022/10/27,2022/11/13,Baja,CA001
PE002741,CL00442,PRO003,769,2023/09/21,2023/10/15,Baja,CA001
PE002742,CL00378,PRO005,1301,2023/05/17,2023/07/19,Media,CA001
PE002743,CL00134,PRO001,1190,2021/01/22,2021/01/30,Media,CA002
PE002744,CL00231,PRO0010,1007,2022/10/23,2022/10/28,Alta,CA001
PE002745,CL00262,PRO005,1463,2021/08/19,2021/10/20,Baja,CA002
PE002746,CL00248,PRO0012,564,2023/11/26,2024/01/30,Crítica,CA002
PE002747,CL00214,PRO001,1220,2022/10/12,2022/12/05,Alta,CA002
PE002748,CL00308,PRO001,879,2023/08/23,2023/09/29,Crítica,CA002
PE002749,CL00435,PRO006,237,2020/07/24,2020/09/24,Crítica,CA002
PE002750,CL00375,PRO002,1089,2021/06/26,2021/07/30,Crítica,CA002
PE002751,CL00305,PRO007,213,2023/01/10,2023/02/05,Baja,CA001
PE002752,CL00141,PRO0012,1456,2021/09/07,2021/10/17,Alta,CA001
PE002753,CL00247,PRO0010,1331,2021/05/15,2021/05/26,Alta,CA002
PE002754,CL0043,PRO004,1431,2021/08/17,2021/10/21,Media,CA002
PE002755,CL00312,PRO0011,1057,2021/09/15,2021/11/12,Alta,CA002
PE002756,CL00256,PRO001,1443,2022/12/22,2023/02/06,Baja,CA001
PE002757,CL00256,PRO0010,261,2023/03/15,2023/03/28,Crítica,CA002
PE002758,CL0087,PRO0010,1404,2020/05/24,2020/07/10,Alta,CA001
PE002759,CL00105,PRO0010,401,2023/07/07,2023/07/14,Baja,CA001
PE002760,CL00290,PRO0011,165,2021/09/19,2021/11/18,Crítica,CA001
PE002761,CL0063,PRO009,1393,2021/06/08,2021/08/12,Crítica,CA002
PE002762,CL00167,PRO001,701,2021/04/04,2021/06/07,Alta,CA002
PE002763,CL0010,PRO0012,659,2020/03/03,2020/03/24,Media,CA001
PE002764,CL00491,PRO009,1071,2023/03/23,2023/04/08,Crítica,CA002
PE002765,CL00182,PRO001,1417,2022/12/14,2023/01/15,Baja,CA001
PE002766,CL00232,PRO006,311,2022/11/20,2022/12/22,Media,CA002
PE002767,CL00353,PRO008,1309,2023/06/15,2023/06/30,Baja,CA002
PE002768,CL00452,PRO008,1452,2022/06/16,2022/07/05,Baja,CA002
PE002769,CL00495,PRO005,544,2022/09/16,2022/10/19,Media,CA002
PE002770,CL0099,PRO006,1381,2022/08/10,2022/10/10,Crítica,CA002
PE002771,CL00348,PRO0011,305,2021/03/10,2021/04/09,Baja,CA001
PE002772,CL00194,PRO006,199,2021/02/10,2021/04/14,Crítica,CA001
PE002773,CL00172,PRO005,295,2021/08/25,2021/10/08,Media,CA001
PE002774,CL0087,PRO006,1175,2021/05/07,2021/05/20,Crítica,CA002
PE002775,CL00327,PRO002,220,2023/05/06,2023/06/14,Crítica,CA002
PE002776,CL007,PRO004,759,2023/10/02,2023/11/27,Baja,CA002
PE002777,CL00250,PRO0012,875,2021/05/07,2021/06/12,Media,CA002
PE002778,CL0080,PRO002,440,2020/06/23,2020/08/06,Crítica,CA001
PE002779,CL0024,PRO001,823,2023/04/13,2023/06/17,Baja,CA001
PE002780,CL00200,PRO004,1075,2023/11/11,2023/11/26,Crítica,CA001
PE002781,CL00225,PRO006,1403,2021/04/21,2021/06/08,Baja,CA001
PE002782,CL00452,PRO0010,743,2022/07/09,2022/08/15,Baja,CA002
PE002783,CL00389,PRO003,480,2020/04/26,2020/06/20,Crítica,CA002
PE002784,CL00426,PRO009,621,2021/07/17,2021/08/20,Baja,CA001
PE002785,CL00378,PRO001,1109,2020/07/11,2020/07/30,Baja,CA002
PE002786,CL00473,PRO003,1323,2022/12/28,2023/02/22,Media,CA002
PE002787,CL0086,PRO006,1070,2023/12/10,2024/01/30,Alta,CA002
PE002788,CL00123,PRO0011,675,2020/03/07,2020/04/15,Alta,CA001
PE002789,CL00259,PRO006,238,2022/09/27,2022/11/03,Crítica,CA002
PE002790,CL00119,PRO0012,1327,2021/07/27,2021/09/24,Crítica,CA002
PE002791,CL00330,PRO0011,631,2021/10/15,2021/10/31,Crítica,CA002
PE002792,CL00294,PRO001,1024,2020/04/18,2020/05/25,Baja,CA002
PE002793,CL00303,PRO004,486,2023/07/16,2023/08/13,Baja,CA002
PE002794,CL00148,PRO0012,825,2022/07/27,2022/08/26,Media,CA002
PE002795,CL005,PRO002,1007,2021/11/18,2022/01/15,Baja,CA002
PE002796,CL00222,PRO004,689,2020/10/10,2020/11/23,Media,CA001
PE002797,CL00469,PRO002,254,2023/03/10,2023/05/09,Crítica,CA001
PE002798,CL00437,PRO0010,1318,2022/04/01,2022/05/15,Media,CA002
PE002799,CL00445,PRO005,289,2020/07/21,2020/09/02,Media,CA002
PE002800,CL00113,PRO009,492,2020/02/28,2020/04/10,Media,CA001
PE002801,CL0063,PRO004,366,2022/07/05,2022/07/26,Baja,CA001
PE002802,CL00288,PRO005,322,2022/04/17,2022/05/06,Crítica,CA002
PE002803,CL00433,PRO005,1208,2023/03/25,2023/04/27,Baja,CA002
PE002804,CL00215,PRO0012,932,2020/07/28,2020/09/16,Media,CA002
PE002805,CL00158,PRO008,400,2020/05/16,2020/07/11,Alta,CA002
PE002806,CL00447,PRO008,749,2020/06/20,2020/08/12,Alta,CA002
PE002807,CL0067,PRO0012,1295,2021/10/12,2021/10/27,Baja,CA002
PE002808,CL00351,PRO005,1188,2023/12/26,2024/02/13,Media,CA002
PE002809,CL00440,PRO0011,537,2020/02/23,2020/03/14,Baja,CA001
PE002810,CL0013,PRO007,1097,2022/02/08,2022/03/08,Crítica,CA001
PE002811,CL00177,PRO0010,702,2022/09/26,2022/10/13,Alta,CA002
PE002812,CL00209,PRO008,173,2023/04/21,2023/06/16,Media,CA002
PE002813,CL00205,PRO002,716,2020/04/12,2020/06/14,Baja,CA001
PE002814,CL00146,PRO006,1251,2023/02/23,2023/04/08,Crítica,CA001
PE002815,CL00114,PRO002,215,2022/01/19,2022/02/24,Baja,CA001
PE002816,CL00411,PRO005,1393,2023/05/20,2023/07/23,Crítica,CA001
PE002817,CL00309,PRO0010,672,2020/04/03,2020/05/12,Media,CA001
PE002818,CL00307,PRO003,1296,2022/12/23,2023/02/21,Crítica,CA001
PE002819,CL00460,PRO002,1320,2023/04/15,2023/05/04,Crítica,CA001
PE002820,CL00123,PRO002,169,2022/06/05,2022/07/27,Baja,CA001
PE002821,CL00193,PRO003,936,2020/07/09,2020/07/30,Crítica,CA002
PE002822,CL0014,PRO006,356,2022/01/11,2022/02/06,Crítica,CA001
PE002823,CL00109,PRO008,618,2020/12/18,2021/01/13,Media,CA001
PE002824,CL00428,PRO007,324,2022/12/06,2023/01/04,Crítica,CA001
PE002825,CL00297,PRO005,1489,2021/02/28,2021/03/17,Alta,CA001
PE002826,CL00252,PRO006,1169,2020/03/18,2020/04/06,Baja,CA002
PE002827,CL00378,PRO004,776,2023/12/07,2024/01/02,Crítica,CA002
PE002828,CL00114,PRO007,1159,2023/06/16,2023/07/15,Baja,CA002
PE002829,CL0063,PRO003,781,2023/06/16,2023/07/22,Baja,CA002
PE002830,CL00339,PRO007,1127,2023/12/13,2024/02/08,Crítica,CA002
PE002831,CL00368,PRO008,440,2022/01/23,2022/02/15,Alta,CA002
PE002832,CL0048,PRO004,606,2022/05/11,2022/06/02,Crítica,CA002
PE002833,CL00347,PRO001,1447,2021/05/05,2021/05/28,Baja,CA001
PE002834,CL00482,PRO004,980,2022/02/10,2022/03/01,Baja,CA001
PE002835,CL0046,PRO009,481,2022/07/13,2022/08/02,Media,CA002
PE002836,CL00318,PRO008,1475,2023/04/07,2023/05/08,Media,CA002
PE002837,CL00151,PRO004,467,2021/04/25,2021/05/22,Crítica,CA002
PE002838,CL00152,PRO005,1340,2022/09/17,2022/10/02,Media,CA002
PE002839,CL00200,PRO003,1115,2022/08/07,2022/08/14,Baja,CA001
PE002840,CL00400,PRO006,1466,2021/12/03,2021/12/18,Media,CA001
PE002841,CL00376,PRO002,1025,2022/01/04,2022/02/16,Alta,CA001
PE002842,CL00306,PRO009,1385,2023/08/08,2023/09/14,Media,CA002
PE002843,CL0092,PRO0011,1001,2023/01/16,2023/02/14,Media,CA002
PE002844,CL00445,PRO008,346,2020/03/10,2020/04/01,Alta,CA002
PE002845,CL0082,PRO008,443,2021/05/06,2021/05/30,Alta,CA002
PE002846,CL00327,PRO0010,478,2021/08/12,2021/09/16,Baja,CA002
PE002847,CL00417,PRO001,675,2022/07/05,2022/07/22,Media,CA001
PE002848,CL00224,PRO005,778,2021/05/13,2021/07/07,Alta,CA001
PE002849,CL00208,PRO007,415,2022/10/08,2022/11/19,Baja,CA001
