ID Venta,ID Pedido,Venta Bruta,Venta Neta
VE003635,PE003635,139259,59975
VE003636,PE003636,6727,1738
VE003637,PE003637,27046,8926
VE003638,PE003638,88072,33072
VE003639,PE003639,320101,79385
VE003640,PE003640,520705,207079
VE003641,PE003641,237837,94585
VE003642,PE003642,170444,23109
VE003643,PE003643,651210,126250
VE003644,PE003644,77549,33398
VE003645,PE003645,285620,38724
VE003646,PE003646,336207,133706
VE003647,PE003647,384214,74488
VE003648,PE003648,921544,228542
VE003649,PE003649,59339,39878
VE003650,PE003650,66201,20299
VE003651,PE003651,4021,1039
VE003652,PE003652,9490,3132
VE003653,PE003653,86120,35290
VE003654,PE003654,335373,65019
VE003655,PE003655,51580,34664
VE003656,PE003656,9209,2379
VE003657,PE003657,452065,179782
VE003658,PE003658,408811,55427
VE003659,PE003659,105105,32227
VE003660,PE003660,84224,30437
VE003661,PE003661,148308,53596
VE003662,PE003662,125781,84529
VE003663,PE003663,889467,220587
VE003664,PE003664,549986,136396
VE003665,PE003665,115946,77920
VE003666,PE003666,186897,25340
VE003667,PE003667,13333,4400
VE003668,PE003668,37723,12450
VE003669,PE003669,27101,18213
VE003670,PE003670,159295,59817
VE003671,PE003671,9442,2439
VE003672,PE003672,182662,78668
VE003673,PE003673,626837,155455
VE003674,PE003674,325277,129359
VE003675,PE003675,121104,48162
VE003676,PE003676,223072,80615
VE003677,PE003677,80539,54125
VE003678,PE003678,56362,24274
VE003679,PE003679,36536,12058
VE003680,PE003680,169822,61371
VE003681,PE003681,89821,27541
VE003682,PE003682,106147,43497
VE003683,PE003683,291785,109568
VE003684,PE003684,566553,109838
VE003685,PE003685,20071,6624
VE003686,PE003686,69115,29766
VE003687,PE003687,94090,63232
VE003688,PE003688,803593,155792
VE003689,PE003689,59336,18194
VE003690,PE003690,3993,1031
VE003691,PE003691,288024,71430
VE003692,PE003692,9899,2557
VE003693,PE003693,27568,9098
VE003694,PE003694,34642,23280
VE003695,PE003695,98898,66463
VE003696,PE003696,54615,18025
VE003697,PE003697,223625,83973
VE003698,PE003698,892158,172962
VE003699,PE003699,334722,64892
VE003700,PE003700,636861,157941
VE003701,PE003701,338629,65650
VE003702,PE003702,300722,74578
VE003703,PE003703,302105,120144
VE003704,PE003704,170016,63843
VE003705,PE003705,113520,41024
VE003706,PE003706,304731,75573
VE003707,PE003707,8789,2270
VE003708,PE003708,66441,28615
VE003709,PE003709,208882,75487
VE003710,PE003710,88496,31981
VE003711,PE003711,148206,60731
VE003712,PE003712,6960,1798
VE003713,PE003713,310089,42042
VE003714,PE003714,154740,103991
VE003715,PE003715,184469,66664
VE003716,PE003716,7688,1986
VE003717,PE003717,988371,245115
VE003718,PE003718,22884,7017
VE003719,PE003719,561536,76133
VE003720,PE003720,26145,8629
VE003721,PE003721,130608,47200
VE003722,PE003722,121091,49620
VE003723,PE003723,64075,24061
VE003724,PE003724,559426,75847
VE003725,PE003725,6876,1776
VE003726,PE003726,41745,28054
VE003727,PE003727,6820,1762
VE003728,PE003728,190420,68815
VE003729,PE003729,136103,26386
VE003730,PE003730,598090,237854
VE003731,PE003731,429029,106399
VE003732,PE003732,836006,207328
VE003733,PE003733,69065,46414
VE003734,PE003734,342765,136314
VE003735,PE003735,58791,19403
VE003736,PE003736,207519,85036
VE003737,PE003737,353695,140661
VE003738,PE003738,33568,12131
VE003739,PE003739,1493,386
VE003740,PE003740,176654,66335
VE003741,PE003741,453532,61490
VE003742,PE003742,59312,19575
VE003743,PE003743,184872,75756
VE003744,PE003744,13043,3369
VE003745,PE003745,463235,62806
VE003746,PE003746,387295,52510
VE003747,PE003747,167380,60489
VE003748,PE003748,732611,142031
VE003749,PE003749,31649,10445
VE003750,PE003750,5850,1511
VE003751,PE003751,215838,88445
VE003752,PE003752,21258,7016
VE003753,PE003753,920876,228376
VE003754,PE003754,24042,16157
VE003755,PE003755,32815,13447
VE003756,PE003756,3835,991
VE003757,PE003757,468298,63492
VE003758,PE003758,65291,21548
VE003759,PE003759,354909,68806
VE003760,PE003760,231090,94695
VE003761,PE003761,148184,99585
VE003762,PE003762,18880,5789
VE003763,PE003763,408782,162568
VE003764,PE003764,25328,9153
VE003765,PE003765,105432,32327
VE003766,PE003766,3415,882
VE003767,PE003767,66647,28703
VE003768,PE003768,41349,14943
VE003769,PE003769,140778,55986
VE003770,PE003770,99547,30523
VE003771,PE003771,44318,14626
VE003772,PE003772,167309,68559
VE003773,PE003773,12669,4181
VE003774,PE003774,46311,15284
VE003775,PE003775,628842,155952
VE003776,PE003776,635525,157609
VE003777,PE003777,125476,49901
VE003778,PE003778,404401,78401
VE003779,PE003779,185632,25168
VE003780,PE003780,534535,72472
VE003781,PE003781,177129,34340
VE003782,PE003782,323168,43815
VE003783,PE003783,707030,175342
VE003784,PE003784,352178,87340
VE003785,PE003785,54716,23565
VE003786,PE003786,768428,148975
VE003787,PE003787,166539,68244
VE003788,PE003788,232590,92499
VE003789,PE003789,213835,87624
VE003790,PE003790,90022,32533
VE003791,PE003791,264069,105017
VE003792,PE003792,527265,130761
VE003793,PE003793,229217,56845
VE003794,PE003794,266512,100078
VE003795,PE003795,95650,41194
VE003796,PE003796,381810,51766
VE003797,PE003797,316839,42957
VE003798,PE003798,106240,42250
VE003799,PE003799,461708,89511
VE003800,PE003800,117707,15959
VE003801,PE003801,9423,2434
VE003802,PE003802,60262,19888
VE003803,PE003803,68737,46194
VE003804,PE003804,13034,3367
VE003805,PE003805,87042,26689
VE003806,PE003806,195810,80238
VE003807,PE003807,24565,8878
VE003808,PE003808,134728,48689
VE003809,PE003809,27284,9004
VE003810,PE003810,291104,39468
VE003811,PE003811,74092,49792
VE003812,PE003812,591094,235072
VE003813,PE003813,606928,117665
VE003814,PE003814,379004,73478
VE003815,PE003815,604568,81968
VE003816,PE003816,151133,61931
VE003817,PE003817,133202,48137
VE003818,PE003818,787890,195396
VE003819,PE003819,67016,27462
VE003820,PE003820,373730,140339
VE003821,PE003821,595904,236985
VE003822,PE003822,181945,74557
VE003823,PE003823,979684,242960
VE003824,PE003824,120289,29831
VE003825,PE003825,128513,86365
VE003826,PE003826,212211,28772
VE003827,PE003827,184718,75693
VE003828,PE003828,236389,88766
VE003829,PE003829,63259,19396
VE003830,PE003830,539597,73159
VE003831,PE003831,376399,72972
VE003832,PE003832,327559,63504
VE003833,PE003833,5533,1429
VE003834,PE003834,116384,35685
VE003835,PE003835,72716,29797
VE003836,PE003836,49528,15186
VE003837,PE003837,218647,79016
VE003838,PE003838,282625,54792
VE003839,PE003839,23865,7318
VE003840,PE003840,28655,11742
VE003841,PE003841,25670,8472
VE003842,PE003842,34735,10650
VE003843,PE003843,46504,14259
VE003844,PE003844,715029,138622
VE003845,PE003845,274811,53277
VE003846,PE003846,464744,184824
VE003847,PE003847,73641,30176
VE003848,PE003848,115975,35560
VE003849,PE003849,91974,37689
VE003850,PE003850,9041,2335
VE003851,PE003851,68708,22676
VE003852,PE003852,45756,18750
VE003853,PE003853,561343,108828
VE003854,PE003854,28707,9474
VE003855,PE003855,196272,80428
VE003856,PE003856,166770,60268
VE003857,PE003857,180483,67773
VE003858,PE003858,525526,101884
VE003859,PE003859,8789,2270
VE003860,PE003860,993049,246275
VE003861,PE003861,100293,41098
VE003862,PE003862,119623,43230
VE003863,PE003863,1605,415
VE003864,PE003864,164354,70783
VE003865,PE003865,518578,128606
VE003866,PE003866,68661,24813
VE003867,PE003867,1829,472
VE003868,PE003868,105738,38212
VE003869,PE003869,331353,124426
VE003870,PE003870,522587,129601
VE003871,PE003871,43274,14282
VE003872,PE003872,66118,24828
VE003873,PE003873,81498,33396
VE003874,PE003874,23108,7626
VE003875,PE003875,68326,20950
VE003876,PE003876,223365,43304
VE003877,PE003877,521619,101126
VE003878,PE003878,421010,104410
VE003879,PE003879,157043,38947
VE003880,PE003880,763869,148091
VE003881,PE003881,127557,46097
VE003882,PE003882,212282,91425
VE003883,PE003883,76839,28854
VE003884,PE003884,387796,154223
VE003885,PE003885,318765,79053
VE003886,PE003886,24588,16524
VE003887,PE003887,126175,51703
VE003888,PE003888,555629,75332
VE003889,PE003889,171820,68331
VE003890,PE003890,202948,76209
VE003891,PE003891,13892,3588
VE003892,PE003892,65607,24636
VE003893,PE003893,565754,76705
VE003894,PE003894,182750,72678
VE003895,PE003895,235368,88383
VE003896,PE003896,172582,74327
VE003897,PE003897,213765,77251
VE003898,PE003898,626169,155289
VE003899,PE003899,94872,37730
VE003900,PE003900,418838,166567
VE003901,PE003901,915530,227050
VE003902,PE003902,45774,16542
VE003903,PE003903,137113,56186
VE003904,PE003904,8546,2208
VE003905,PE003905,405858,55026
VE003906,PE003906,212141,86930
VE003907,PE003907,504529,200646
VE003908,PE003908,17794,5872
VE003909,PE003909,59159,24242
VE003910,PE003910,281063,105542
VE003911,PE003911,339200,45989
VE003912,PE003912,962977,238817
VE003913,PE003913,640871,158935
VE003914,PE003914,100538,67565
VE003915,PE003915,216608,88761
VE003916,PE003916,188415,77208
VE003917,PE003917,81960,55080
VE003918,PE003918,48162,15895
VE003919,PE003919,565737,224988
VE003920,PE003920,26098,8613
VE003921,PE003921,168995,63459
VE003922,PE003922,533992,103525
VE003923,PE003923,187826,67877
VE003924,PE003924,35588,11745
VE003925,PE003925,232558,57674
VE003926,PE003926,75764,23231
VE003927,PE003927,301390,74744
VE003928,PE003928,564425,224466
VE003929,PE003929,42827,13131
VE003930,PE003930,8537,2205
VE003931,PE003931,207519,85036
VE003932,PE003932,201510,82574
VE003933,PE003933,193319,69862
VE003934,PE003934,487478,193865
VE003935,PE003935,45448,18623
VE003936,PE003936,307558,41699
VE003937,PE003937,159805,60008
VE003938,PE003938,104451,32027
VE003939,PE003939,277622,110407
VE003940,PE003940,5309,1371
VE003941,PE003941,255479,110029
VE003942,PE003942,223233,91475
VE003943,PE003943,114929,47095
VE003944,PE003944,398289,158396
VE003945,PE003945,8369,2162
VE003946,PE003946,13404,4110
VE003947,PE003947,115728,77773
VE003948,PE003948,485151,94056
VE003949,PE003949,364935,49478
VE003950,PE003950,69732,30032
VE003951,PE003951,25006,8253
VE003952,PE003952,11513,2974
VE003953,PE003953,26774,17993
VE003954,PE003954,126351,50248
VE003955,PE003955,446404,110708
VE003956,PE003956,51799,34811
VE003957,PE003957,187673,67822
VE003958,PE003958,280780,120925
VE003959,PE003959,161721,40107
VE003960,PE003960,5309,1371
VE003961,PE003961,229241,93937
VE003962,PE003962,170937,73618
VE003963,PE003963,222463,91160
VE003964,PE003964,103467,44561
VE003965,PE003965,175320,71842
VE003966,PE003966,111793,75129
VE003967,PE003967,893460,173215
VE003968,PE003968,754752,146324
VE003969,PE003969,50182,15387
VE003970,PE003970,55308,22664
VE003971,PE003971,271107,101803
VE003972,PE003972,390857,155440
VE003973,PE003973,56694,23232
VE003974,PE003974,426531,57829
VE003975,PE003975,173636,62749
VE003976,PE003976,248898,93464
VE003977,PE003977,580727,144019
VE003978,PE003978,102898,31551
VE003979,PE003979,34163,10475
VE003980,PE003980,10179,2629
VE003981,PE003981,77030,31565
VE003982,PE003982,783212,194236
VE003983,PE003983,70595,47442
VE003984,PE003984,449735,60975
VE003985,PE003985,416405,56456
VE003986,PE003986,310676,116662
VE003987,PE003987,306069,59338
VE003988,PE003988,433265,172305
VE003989,PE003989,465181,184998
VE003990,PE003990,45687,14009
VE003991,PE003991,588746,146008
VE003992,PE003992,27853,9192
VE003993,PE003993,141136,51004
VE003994,PE003994,122770,16645
VE003995,PE003995,199813,49553
VE003996,PE003996,757357,146829
VE003997,PE003997,91243,32974
VE003998,PE003998,2183,564
VE003999,PE003999,47782,15770
VE004000,PE004000,117283,35961
VE004001,PE004001,355520,88168
VE004002,PE004002,296002,127481
VE004003,PE004003,52148,17210
VE004004,PE004004,58519,17943
VE004005,PE004005,274811,53277
VE004006,PE004006,696795,135088
VE004007,PE004007,373219,140147
VE004008,PE004008,148062,55599
VE004009,PE004009,104060,37605
VE004010,PE004010,66879,44945
VE004011,PE004011,236134,88670
VE004012,PE004012,232852,100284
VE004013,PE004013,576717,143025
VE004014,PE004014,43726,13407
VE004015,PE004015,172569,64801
VE004016,PE004016,32447,9949
VE004017,PE004017,226555,30716
VE004018,PE004018,46216,15253
VE004019,PE004019,2799,723
VE004020,PE004020,504092,200472
VE004021,PE004021,536597,104030
VE004022,PE004022,173009,70895
VE004023,PE004023,13903,4588
VE004024,PE004024,17651,5826
VE004025,PE004025,20973,6922
VE004026,PE004026,105127,70649
VE004027,PE004027,10107,3336
VE004028,PE004028,46074,15206
VE004029,PE004029,24413,8822
VE004030,PE004030,379346,142448
VE004031,PE004031,59558,40025
VE004032,PE004032,165177,71138
VE004033,PE004033,29995,9197
VE004034,PE004034,234704,101081
VE004035,PE004035,116057,35585
VE004036,PE004036,33739,13825
VE004037,PE004037,23932,16083
VE004038,PE004038,12810,3309
VE004039,PE004039,58743,21229
VE004040,PE004040,50602,21793
VE004041,PE004041,7072,1827
VE004042,PE004042,80749,24759
VE004043,PE004043,146522,28406
VE004044,PE004044,352797,132479
VE004045,PE004045,20973,6922
VE004046,PE004046,67616,22316
VE004047,PE004047,228476,85795
VE004048,PE004048,11821,3053
VE004049,PE004049,24864,8206
VE004050,PE004050,218800,79071
VE004051,PE004051,180569,24482
VE004052,PE004052,6009,1552
VE004053,PE004053,787222,195230
VE004054,PE004054,171803,64514
VE004055,PE004055,13864,3581
VE004056,PE004056,13155,3398
VE004057,PE004057,75840,50967
VE004058,PE004058,256919,110649
VE004059,PE004059,92232,61983
VE004060,PE004060,621022,84198
VE004061,PE004061,112518,48459
VE004062,PE004062,308550,132885
VE004063,PE004063,213219,87372
VE004064,PE004064,182869,74935
VE004065,PE004065,73776,27704
VE004066,PE004066,567204,109964
VE004067,PE004067,66661,44798
VE004068,PE004068,24601,7543
VE004069,PE004069,292034,72424
VE004070,PE004070,33221,22326
VE004071,PE004071,381810,51766
VE004072,PE004072,213311,91868
VE004073,PE004073,50100,15362
VE004074,PE004074,93653,62938
VE004075,PE004075,518503,70299
VE004076,PE004076,9545,2465
VE004077,PE004077,70826,28167
VE004078,PE004078,163326,70340
VE004079,PE004079,130723,51987
VE004080,PE004080,100610,30849
VE004081,PE004081,210713,76148
VE004082,PE004082,1782,460
VE004083,PE004083,64959,21439
VE004084,PE004084,641442,124356
VE004085,PE004085,12745,3292
VE004086,PE004086,623975,84599
VE004087,PE004087,66246,27146
VE004088,PE004088,185844,69786
VE004089,PE004089,4450,1150
VE004090,PE004090,65054,21470
VE004091,PE004091,220460,90339
VE004092,PE004092,261856,112775
VE004093,PE004093,574367,111353
VE004094,PE004094,186865,70170
VE004095,PE004095,52564,35325
VE004096,PE004096,218037,78795
VE004097,PE004097,165063,40935
VE004098,PE004098,88276,36173
VE004099,PE004099,117773,36111
VE004100,PE004100,89717,32422
VE004101,PE004101,8696,2246
VE004102,PE004102,434577,172827
VE004103,PE004103,937091,181674
VE004104,PE004104,539175,73102
VE004105,PE004105,46738,15425
VE004106,PE004106,163513,65027
VE004107,PE004107,118508,36337
VE004108,PE004108,155943,104799
VE004109,PE004109,313464,42500
VE004110,PE004110,797914,197882
VE004111,PE004111,239963,90108
VE004112,PE004112,17654,5413
VE004113,PE004113,15038,4611
VE004114,PE004114,410077,55598
VE004115,PE004115,66528,20399
VE004116,PE004116,428361,106233
VE004117,PE004117,1642,424
VE004118,PE004118,515022,204819
VE004119,PE004119,12717,3285
VE004120,PE004120,214248,41536
VE004121,PE004121,46461,17447
VE004122,PE004122,510650,203080
VE004123,PE004123,650991,258892
VE004124,PE004124,201818,50050
VE004125,PE004125,85445,30878
VE004126,PE004126,95839,64407
VE004127,PE004127,59354,21449
VE004128,PE004128,219474,87283
VE004129,PE004129,143276,58711
VE004130,PE004130,396998,53825
VE004131,PE004131,159039,59721
VE004132,PE004132,191805,78597
VE004133,PE004133,849829,164756
VE004134,PE004134,114158,46779
VE004135,PE004135,38794,26071
VE004136,PE004136,168485,63268
VE004137,PE004137,334559,45360
VE004138,PE004138,40143,13248
VE004139,PE004139,428361,106233
VE004140,PE004140,268810,100941
VE004141,PE004141,864741,214455
VE004142,PE004142,16987,5606
VE004143,PE004143,43986,14517
VE004144,PE004144,6204,1603
VE004145,PE004145,6298,1627
VE004146,PE004146,70321,23208
VE004147,PE004147,73884,22654
VE004148,PE004148,61504,26488
VE004149,PE004149,55387,20016
VE004150,PE004150,887599,172079
VE004151,PE004151,13612,3516
VE004152,PE004152,341234,66155
VE004153,PE004153,23497,8492
VE004154,PE004154,483159,119823
VE004155,PE004155,182638,66003
VE004156,PE004156,7772,2008
VE004157,PE004157,85292,30823
VE004158,PE004158,71688,48177
VE004159,PE004159,29287,19682
VE004160,PE004160,922881,228873
VE004161,PE004161,10039,2593
VE004162,PE004162,118402,42789
VE004163,PE004163,58465,39290
VE004164,PE004164,432859,58687
VE004165,PE004165,944266,234176
VE004166,PE004166,48503,18213
VE004167,PE004167,78696,31297
VE004168,PE004168,167010,66418
VE004169,PE004169,135835,91286
VE004170,PE004170,882390,171069
VE004171,PE004171,15038,4611
VE004172,PE004172,686375,133068
VE004173,PE004173,362498,136121
VE004174,PE004174,64257,43183
VE004175,PE004175,69040,22785
VE004176,PE004176,378178,150398
VE004177,PE004177,106255,26351
VE004178,PE004178,241240,90588
VE004179,PE004179,149338,64316
VE004180,PE004180,729751,180977
VE004181,PE004181,105513,32352
VE004182,PE004182,55924,22916
VE004183,PE004183,345649,129794
VE004184,PE004184,255025,95764
VE004185,PE004185,452502,179955
VE004186,PE004186,175937,72094
